Entity,Code,Year,Fossil fuels (% growth)
Morocco,MAR,2000,-0.7767915725708008
Morocco,MAR,2001,7.48286247253418
Morocco,MAR,2002,2.641904354095459
Morocco,MAR,2003,-1.0911762714385986
Morocco,MAR,2004,14.098644256591797
Morocco,MAR,2005,10.021770477294922
Morocco,MAR,2006,2.096986770629883
Morocco,MAR,2007,-0.9300589561462402
Morocco,MAR,2008,10.551607131958008
Morocco,MAR,2009,-5.23194694519043
Morocco,MAR,2010,9.540987014770508
Morocco,MAR,2011,7.4799418449401855
Morocco,MAR,2012,2.2740960121154785
Morocco,MAR,2013,0.5688667297363281
Morocco,MAR,2014,2.1342992782592773
Morocco,MAR,2015,0.8589744567871094
Morocco,MAR,2016,0.8884191513061523
Morocco,MAR,2017,5.046272277832031
Morocco,MAR,2018,1.4758825302124023
Morocco,MAR,2019,8.627986907958984
Morocco,MAR,2020,-8.95259952545166
Morocco,MAR,2021,10.53173542022705
Netherlands,NLD,1966,7.106316089630127
Netherlands,NLD,1967,5.733847618103027
Netherlands,NLD,1968,11.841630935668945
Netherlands,NLD,1969,11.363304138183594
Netherlands,NLD,1970,12.820947647094727
Netherlands,NLD,1971,5.444979667663574
Netherlands,NLD,1972,16.208887100219727
Netherlands,NLD,1973,6.110477447509766
Netherlands,NLD,1974,-5.823314189910889
Netherlands,NLD,1975,0.5157232284545898
Netherlands,NLD,1976,8.98275375366211
Netherlands,NLD,1977,-1.769179105758667
Netherlands,NLD,1978,1.8173694610595703
Netherlands,NLD,1979,3.5808324813842773
Netherlands,NLD,1980,-6.383037567138672
Netherlands,NLD,1981,-5.105197429656982
Netherlands,NLD,1982,-7.4693145751953125
Netherlands,NLD,1983,0.6157398223876953
Netherlands,NLD,1984,3.9145827293395996
Netherlands,NLD,1985,2.997434139251709
Netherlands,NLD,1986,4.878294467926025
Netherlands,NLD,1987,2.2583961486816406
Netherlands,NLD,1988,0.24502277374267578
Netherlands,NLD,1989,0.319063663482666
Netherlands,NLD,1990,2.773284912109375
Netherlands,NLD,1991,1.9385933876037598
Netherlands,NLD,1992,1.0360360145568848
Netherlands,NLD,1993,0.7650017738342285
Netherlands,NLD,1994,-1.1439144611358643
Netherlands,NLD,1995,4.075527191162109
Netherlands,NLD,1996,4.218196868896484
Netherlands,NLD,1997,-1.3911843299865723
Netherlands,NLD,1998,0.21886825561523438
Netherlands,NLD,1999,-1.2964427471160889
Netherlands,NLD,2000,1.1652231216430664
Netherlands,NLD,2001,3.8167357444763184
Netherlands,NLD,2002,-0.13030767440795898
Netherlands,NLD,2003,0.6797671318054199
Netherlands,NLD,2004,3.12424898147583
Netherlands,NLD,2005,1.538395881652832
Netherlands,NLD,2006,-2.158057689666748
Netherlands,NLD,2007,1.372230052947998
Netherlands,NLD,2008,-1.691502332687378
Netherlands,NLD,2009,-1.9388139247894287
Netherlands,NLD,2010,6.2477707862854
Netherlands,NLD,2011,-4.836380481719971
Netherlands,NLD,2012,-3.403407335281372
Netherlands,NLD,2013,-2.7336180210113525
Netherlands,NLD,2014,-6.014448165893555
Netherlands,NLD,2015,0.896155834197998
Netherlands,NLD,2016,1.7228364944458008
Netherlands,NLD,2017,-2.213740348815918
Netherlands,NLD,2018,-0.5838990211486816
Netherlands,NLD,2019,-1.5985190868377686
Netherlands,NLD,2020,-8.294916152954102
Netherlands,NLD,2021,0.8925080299377441
New Zealand,NZL,1966,5.744826793670654
New Zealand,NZL,1967,0.36857128143310547
New Zealand,NZL,1968,0.08004903793334961
New Zealand,NZL,1969,3.484785556793213
New Zealand,NZL,1970,13.754522323608398
New Zealand,NZL,1971,-0.08597970008850098
New Zealand,NZL,1972,7.514536380767822
New Zealand,NZL,1973,7.584631443023682
New Zealand,NZL,1974,-0.8238613605499268
New Zealand,NZL,1975,-3.3265233039855957
New Zealand,NZL,1976,10.776209831237793
New Zealand,NZL,1977,6.1232805252075195
New Zealand,NZL,1978,-5.416589736938477
New Zealand,NZL,1979,-7.511323928833008
New Zealand,NZL,1980,-3.0414581298828125
New Zealand,NZL,1981,-0.7464408874511719
New Zealand,NZL,1982,11.68527603149414
New Zealand,NZL,1983,1.472461223602295
New Zealand,NZL,1984,6.784653663635254
New Zealand,NZL,1985,4.698276519775391
New Zealand,NZL,1986,5.391275882720947
New Zealand,NZL,1987,2.1491527557373047
New Zealand,NZL,1988,5.016136169433594
New Zealand,NZL,1989,-18.052589416503906
New Zealand,NZL,1990,30.894256591796875
New Zealand,NZL,1991,3.6789417266845703
New Zealand,NZL,1992,5.131375789642334
New Zealand,NZL,1993,-1.6563177108764648
New Zealand,NZL,1994,4.0636420249938965
New Zealand,NZL,1995,2.0757317543029785
New Zealand,NZL,1996,6.0103654861450195
New Zealand,NZL,1997,6.791555881500244
New Zealand,NZL,1998,-4.917067527770996
New Zealand,NZL,1999,5.694639682769775
New Zealand,NZL,2000,3.3968210220336914
New Zealand,NZL,2001,4.548847675323486
New Zealand,NZL,2002,0.004410743713378906
New Zealand,NZL,2003,-2.0917177200317383
New Zealand,NZL,2004,-1.8411755561828613
New Zealand,NZL,2005,1.7516374588012695
New Zealand,NZL,2006,0.6686925888061523
New Zealand,NZL,2007,-1.2663781642913818
New Zealand,NZL,2008,1.8876075744628906
New Zealand,NZL,2009,-5.6577863693237305
New Zealand,NZL,2010,0.6775617599487305
New Zealand,NZL,2011,-0.5597054958343506
New Zealand,NZL,2012,5.020725727081299
New Zealand,NZL,2013,0.8259296417236328
New Zealand,NZL,2014,3.5166263580322266
New Zealand,NZL,2015,-0.3807544708251953
New Zealand,NZL,2016,-0.40189623832702637
New Zealand,NZL,2017,5.025207996368408
New Zealand,NZL,2018,-2.4252593517303467
New Zealand,NZL,2019,4.751980304718018
New Zealand,NZL,2020,-12.655896186828613
New Zealand,NZL,2021,-4.139435291290283
Non-OECD (BP),,1966,6.205129623413086
Non-OECD (BP),,1967,3.4177422523498535
Non-OECD (BP),,1968,4.224550724029541
Non-OECD (BP),,1969,6.8115949630737305
Non-OECD (BP),,1970,8.056831359863281
Non-OECD (BP),,1971,7.369530200958252
Non-OECD (BP),,1972,5.975210666656494
Non-OECD (BP),,1973,6.222164630889893
Non-OECD (BP),,1974,4.352903366088867
Non-OECD (BP),,1975,5.774056911468506
Non-OECD (BP),,1976,5.150473117828369
Non-OECD (BP),,1977,6.0843586921691895
Non-OECD (BP),,1978,5.432522296905518
Non-OECD (BP),,1979,4.507112503051758
Non-OECD (BP),,1980,1.9430041313171387
Non-OECD (BP),,1981,2.2679924964904785
Non-OECD (BP),,1982,3.337681293487549
Non-OECD (BP),,1983,3.383326530456543
Non-OECD (BP),,1984,4.382622241973877
Non-OECD (BP),,1985,2.4547457695007324
Non-OECD (BP),,1986,3.7111759185791016
Non-OECD (BP),,1987,4.302191734313965
Non-OECD (BP),,1988,3.996551036834717
Non-OECD (BP),,1989,2.2045135498046875
Non-OECD (BP),,1990,2.1677255630493164
Non-OECD (BP),,1991,0.3100275993347168
Non-OECD (BP),,1992,0.17012357711791992
Non-OECD (BP),,1993,-0.638359785079956
Non-OECD (BP),,1994,0.3570437431335449
Non-OECD (BP),,1995,1.3684749603271484
Non-OECD (BP),,1996,2.2179484367370605
Non-OECD (BP),,1997,0.8641362190246582
Non-OECD (BP),,1998,0.8262395858764648
Non-OECD (BP),,1999,2.2028326988220215
Non-OECD (BP),,2000,3.3459901809692383
Non-OECD (BP),,2001,3.4976720809936523
Non-OECD (BP),,2002,4.0398478507995605
Non-OECD (BP),,2003,7.640373706817627
Non-OECD (BP),,2004,8.631086349487305
Non-OECD (BP),,2005,6.4919233322143555
Non-OECD (BP),,2006,5.794692039489746
Non-OECD (BP),,2007,5.76092004776001
Non-OECD (BP),,2008,3.0104637145996094
Non-OECD (BP),,2009,1.609647274017334
Non-OECD (BP),,2010,5.6748151779174805
Non-OECD (BP),,2011,5.63129186630249
Non-OECD (BP),,2012,2.8831124305725098
Non-OECD (BP),,2013,1.916337013244629
Non-OECD (BP),,2014,2.0754337310791016
Non-OECD (BP),,2015,0.9513378143310547
Non-OECD (BP),,2016,1.5355587005615234
Non-OECD (BP),,2017,2.2042036056518555
Non-OECD (BP),,2018,2.982914447784424
Non-OECD (BP),,2019,1.3927698135375977
Non-OECD (BP),,2020,-2.8390109539031982
Non-OECD (BP),,2021,5.988609790802002
North America,,1966,5.678880214691162
North America,,1967,3.1935811042785645
North America,,1968,6.206786632537842
North America,,1969,4.905855655670166
North America,,1970,4.11076545715332
North America,,1971,1.763749122619629
North America,,1972,5.125629901885986
North America,,1973,4.3813347816467285
North America,,1974,-2.7925074100494385
North America,,1975,-3.2001256942749023
North America,,1976,5.615031719207764
North America,,1977,3.081071376800537
North America,,1978,1.3325691223144531
North America,,1979,1.7814993858337402
North America,,1980,-2.91101336479187
North America,,1981,-2.7992725372314453
North America,,1982,-4.822653770446777
North America,,1983,-1.302582025527954
North America,,1984,5.186247825622559
North America,,1985,-0.307542085647583
North America,,1986,0.0695347785949707
North America,,1987,3.651595115661621
North America,,1988,4.358041286468506
North America,,1989,2.256345748901367
North America,,1990,-1.01701021194458
North America,,1991,-0.6468832492828369
North America,,1992,2.032601833343506
North America,,1993,1.8712639808654785
North America,,1994,2.4039268493652344
North America,,1995,1.2747764587402344
North America,,1996,3.2721996307373047
North America,,1997,1.583719253540039
North America,,1998,0.9311199188232422
North America,,1999,1.3335227966308594
North America,,2000,3.079521656036377
North America,,2001,-1.716691255569458
North America,,2002,1.312720775604248
North America,,2003,0.7614612579345703
North America,,2004,2.054738998413086
North America,,2005,0.3147006034851074
North America,,2006,-0.819551944732666
North America,,2007,1.8441438674926758
North America,,2008,-3.0084311962127686
North America,,2009,-5.488639831542969
North America,,2010,3.456592559814453
North America,,2011,-0.9811818599700928
North America,,2012,-2.047741413116455
North America,,2013,2.1911144256591797
North America,,2014,0.7183551788330078
North America,,2015,-0.9196698665618896
North America,,2016,-1.1112511157989502
North America,,2017,-0.13118386268615723
North America,,2018,3.5087943077087402
North America,,2019,-1.2353360652923584
North America,,2020,-9.875899314880371
North America,,2021,5.276453495025635
North America (BP),,1966,5.706346035003662
North America (BP),,1967,3.1713247299194336
North America (BP),,1968,6.26901388168335
North America (BP),,1969,4.94074821472168
North America (BP),,1970,3.9563894271850586
North America (BP),,1971,1.7626166343688965
North America (BP),,1972,5.021500587463379
North America (BP),,1973,4.342639446258545
North America (BP),,1974,-2.8218448162078857
North America (BP),,1975,-3.161829710006714
North America (BP),,1976,5.663168430328369
North America (BP),,1977,3.049194812774658
North America (BP),,1978,1.3167500495910645
North America (BP),,1979,1.7966985702514648
North America (BP),,1980,-3.156214952468872
North America (BP),,1981,-2.8871119022369385
North America (BP),,1982,-4.71823787689209
North America (BP),,1983,-1.2485682964324951
North America (BP),,1984,5.188500881195068
North America (BP),,1985,-0.2141416072845459
North America (BP),,1986,0.09274482727050781
North America (BP),,1987,3.672516345977783
North America (BP),,1988,4.399776458740234
North America (BP),,1989,2.2234082221984863
North America (BP),,1990,-1.0412991046905518
North America (BP),,1991,-0.6218373775482178
North America (BP),,1992,2.123689651489258
North America (BP),,1993,1.8743157386779785
North America (BP),,1994,2.349066734313965
North America (BP),,1995,1.2680649757385254
North America (BP),,1996,3.2317638397216797
North America (BP),,1997,1.5243887901306152
North America (BP),,1998,0.8909106254577637
North America (BP),,1999,1.3655304908752441
North America (BP),,2000,2.9031753540039062
North America (BP),,2001,-1.8234848976135254
North America (BP),,2002,1.2633800506591797
North America (BP),,2003,0.6996512413024902
North America (BP),,2004,2.035236358642578
North America (BP),,2005,0.27191638946533203
North America (BP),,2006,-0.9999573230743408
North America (BP),,2007,1.905512809753418
North America (BP),,2008,-3.0097007751464844
North America (BP),,2009,-5.5185136795043945
North America (BP),,2010,3.506946563720703
North America (BP),,2011,-1.0223805904388428
North America (BP),,2012,-2.0554840564727783
North America (BP),,2013,2.274441719055176
North America (BP),,2014,0.7548809051513672
North America (BP),,2015,-0.9603440761566162
North America (BP),,2016,-1.0964035987854004
North America (BP),,2017,-0.12637972831726074
North America (BP),,2018,3.585493564605713
North America (BP),,2019,-1.29624605178833
North America (BP),,2020,-9.808242797851562
North America (BP),,2021,5.184900760650635
North Macedonia,MKD,1991,-4.49448823928833
North Macedonia,MKD,1992,2.9306888580322266
North Macedonia,MKD,1993,3.629732131958008
North Macedonia,MKD,1994,-8.175182342529297
North Macedonia,MKD,1995,-0.394594669342041
North Macedonia,MKD,1996,17.06182861328125
North Macedonia,MKD,1997,-11.098128318786621
North Macedonia,MKD,1998,12.31793212890625
North Macedonia,MKD,1999,-7.567530632019043
North Macedonia,MKD,2000,-3.5520613193511963
North Macedonia,MKD,2001,-0.7394671440124512
North Macedonia,MKD,2002,-3.801923990249634
North Macedonia,MKD,2003,7.031583786010742
North Macedonia,MKD,2004,-2.4449706077575684
North Macedonia,MKD,2005,3.545546531677246
North Macedonia,MKD,2006,0.42363405227661133
North Macedonia,MKD,2007,5.6007981300354
North Macedonia,MKD,2008,-2.09694504737854
North Macedonia,MKD,2009,-5.670184135437012
North Macedonia,MKD,2010,-1.9981563091278076
North Macedonia,MKD,2011,9.985017776489258
North Macedonia,MKD,2012,-4.49705696105957
North Macedonia,MKD,2013,-9.593141555786133
North Macedonia,MKD,2014,-5.081343650817871
North Macedonia,MKD,2015,-1.8623411655426025
North Macedonia,MKD,2016,4.299747943878174
North Macedonia,MKD,2017,3.665041923522949
North Macedonia,MKD,2018,-6.8744001388549805
North Macedonia,MKD,2019,13.694214820861816
North Macedonia,MKD,2020,-15.798896789550781
North Macedonia,MKD,2021,6.94580078125
Norway,NOR,1966,10.209358215332031
Norway,NOR,1967,3.689289093017578
Norway,NOR,1968,10.205268859863281
Norway,NOR,1969,10.075640678405762
Norway,NOR,1970,11.512554168701172
Norway,NOR,1971,-1.5100300312042236
Norway,NOR,1972,5.0814032554626465
Norway,NOR,1973,2.146267890930176
Norway,NOR,1974,-7.095074653625488
Norway,NOR,1975,2.5508880615234375
Norway,NOR,1976,9.100031852722168
Norway,NOR,1977,0.7360696792602539
Norway,NOR,1978,12.49886703491211
Norway,NOR,1979,2.047240734100342
Norway,NOR,1980,-3.1421124935150146
Norway,NOR,1981,-4.554695129394531
Norway,NOR,1982,-2.9471755027770996
Norway,NOR,1983,0.23522377014160156
Norway,NOR,1984,3.9403915405273438
Norway,NOR,1985,4.423761367797852
Norway,NOR,1986,5.736124515533447
Norway,NOR,1987,0.4361391067504883
Norway,NOR,1988,-1.9762098789215088
Norway,NOR,1989,1.350867748260498
Norway,NOR,1990,-2.496206760406494
Norway,NOR,1991,-4.420584678649902
Norway,NOR,1992,3.744661808013916
Norway,NOR,1993,5.718517303466797
Norway,NOR,1994,3.775298595428467
Norway,NOR,1995,0.012695789337158203
Norway,NOR,1996,6.814086437225342
Norway,NOR,1997,4.194879531860352
Norway,NOR,1998,1.205754280090332
Norway,NOR,1999,-2.103930711746216
Norway,NOR,2000,-2.1491646766662598
Norway,NOR,2001,6.215763092041016
Norway,NOR,2002,-1.5130460262298584
Norway,NOR,2003,4.057431221008301
Norway,NOR,2004,0.6602764129638672
Norway,NOR,2005,-3.3358395099639893
Norway,NOR,2006,0.6473183631896973
Norway,NOR,2007,-0.9152650833129883
Norway,NOR,2008,-0.12639164924621582
Norway,NOR,2009,-1.3135969638824463
Norway,NOR,2010,2.771902084350586
Norway,NOR,2011,-1.04714035987854
Norway,NOR,2012,-1.8736839294433594
Norway,NOR,2013,1.928091049194336
Norway,NOR,2014,-1.3569116592407227
Norway,NOR,2015,0.9577631950378418
Norway,NOR,2016,-3.058350086212158
Norway,NOR,2017,1.2328267097473145
Norway,NOR,2018,0.8103489875793457
Norway,NOR,2019,-1.7119169235229492
Norway,NOR,2020,-3.9005398750305176
Norway,NOR,2021,-0.5736351013183594
OECD (BP),,1966,4.762327671051025
OECD (BP),,1967,4.022037982940674
OECD (BP),,1968,6.820511817932129
OECD (BP),,1969,6.693923473358154
OECD (BP),,1970,5.685734748840332
OECD (BP),,1971,2.408277988433838
OECD (BP),,1972,4.864621162414551
OECD (BP),,1973,5.798125267028809
OECD (BP),,1974,-2.375185489654541
OECD (BP),,1975,-2.8778135776519775
OECD (BP),,1976,5.7315826416015625
OECD (BP),,1977,1.8127799034118652
OECD (BP),,1978,2.408111095428467
OECD (BP),,1979,2.609896659851074
OECD (BP),,1980,-3.1959056854248047
OECD (BP),,1981,-3.236711025238037
OECD (BP),,1982,-3.937631845474243
OECD (BP),,1983,-0.7602393627166748
OECD (BP),,1984,3.9916396141052246
OECD (BP),,1985,1.3718485832214355
OECD (BP),,1986,0.7249116897583008
OECD (BP),,1987,2.590298652648926
OECD (BP),,1988,3.1064391136169434
OECD (BP),,1989,1.8835902214050293
OECD (BP),,1990,-0.05568265914916992
OECD (BP),,1991,0.281524658203125
OECD (BP),,1992,1.016545295715332
OECD (BP),,1993,0.8013010025024414
OECD (BP),,1994,1.9590497016906738
OECD (BP),,1995,2.156949043273926
OECD (BP),,1996,3.491652011871338
OECD (BP),,1997,1.1687755584716797
OECD (BP),,1998,0.2845287322998047
OECD (BP),,1999,1.2045621871948242
OECD (BP),,2000,2.0174741744995117
OECD (BP),,2001,-0.5684852600097656
OECD (BP),,2002,0.8453845977783203
OECD (BP),,2003,1.579117774963379
OECD (BP),,2004,1.39235258102417
OECD (BP),,2005,0.4826188087463379
OECD (BP),,2006,-0.10942816734313965
OECD (BP),,2007,0.9976983070373535
OECD (BP),,2008,-1.826333999633789
OECD (BP),,2009,-5.846780776977539
OECD (BP),,2010,3.6448001861572266
OECD (BP),,2011,-1.2040674686431885
OECD (BP),,2012,-0.6560862064361572
OECD (BP),,2013,0.5473732948303223
OECD (BP),,2014,-1.359337568283081
OECD (BP),,2015,-0.09572505950927734
OECD (BP),,2016,0.028264522552490234
OECD (BP),,2017,0.4496455192565918
OECD (BP),,2018,1.3855934143066406
OECD (BP),,2019,-1.7859935760498047
OECD (BP),,2020,-9.499317169189453
OECD (BP),,2021,4.936671257019043
Oceania,,1966,5.37036657333374
Oceania,,1967,5.521142482757568
Oceania,,1968,5.479538440704346
Oceania,,1969,3.8485288619995117
Oceania,,1970,9.256935119628906
Oceania,,1971,4.088449478149414
Oceania,,1972,5.083799362182617
Oceania,,1973,6.991457939147949
Oceania,,1974,5.227029323577881
Oceania,,1975,0.8527040481567383
Oceania,,1976,4.680204391479492
Oceania,,1977,5.568993091583252
Oceania,,1978,2.1012067794799805
Oceania,,1979,2.9904842376708984
Oceania,,1980,0.35823583602905273
Oceania,,1981,1.3456225395202637
Oceania,,1982,0.37267208099365234
Oceania,,1983,-2.8803884983062744
Oceania,,1984,3.9278745651245117
Oceania,,1985,2.976202964782715
Oceania,,1986,2.3700475692749023
Oceania,,1987,3.115963935852051
Oceania,,1988,4.523587226867676
Oceania,,1989,2.9658079147338867
Oceania,,1990,4.319512844085693
Oceania,,1991,-0.5723178386688232
Oceania,,1992,2.016139030456543
Oceania,,1993,1.6721487045288086
Oceania,,1994,4.134690761566162
Oceania,,1995,4.457247257232666
Oceania,,1996,3.2454729080200195
Oceania,,1997,2.990448474884033
Oceania,,1998,1.7035126686096191
Oceania,,1999,4.282474517822266
Oceania,,2000,0.9127378463745117
Oceania,,2001,1.2807369232177734
Oceania,,2002,1.7310142517089844
Oceania,,2003,0.9733915328979492
Oceania,,2004,2.663540840148926
Oceania,,2005,0.28989315032958984
Oceania,,2006,4.006719589233398
Oceania,,2007,2.296125888824463
Oceania,,2008,1.9996166229248047
Oceania,,2009,-2.0624876022338867
Oceania,,2010,-0.3536641597747803
Oceania,,2011,1.41676664352417
Oceania,,2012,-0.8937418460845947
Oceania,,2013,0.4236459732055664
Oceania,,2014,1.487112045288086
Oceania,,2015,1.7726421356201172
Oceania,,2016,-0.5486726760864258
Oceania,,2017,0.581061840057373
Oceania,,2018,-0.5758345127105713
Oceania,,2019,3.080427646636963
Oceania,,2020,-7.619333267211914
Oceania,,2021,-2.8257668018341064
Oman,OMN,1966,25.139068603515625
Oman,OMN,1967,343.9343566894531
Oman,OMN,1968,20.504331588745117
Oman,OMN,1969,42.4296989440918
Oman,OMN,1970,0.7963776588439941
Oman,OMN,1971,1553.10498046875
Oman,OMN,1972,14.256620407104492
Oman,OMN,1973,-13.018465042114258
Oman,OMN,1974,-8.116787910461426
Oman,OMN,1975,-8.65795612335205
Oman,OMN,1976,15.123950958251953
Oman,OMN,1977,-3.663259744644165
Oman,OMN,1978,16.281295776367188
Oman,OMN,1979,15.207266807556152
Oman,OMN,1980,-11.030226707458496
Oman,OMN,1981,5.6841254234313965
Oman,OMN,1982,32.471466064453125
Oman,OMN,1983,-6.414318084716797
Oman,OMN,1984,45.38465881347656
Oman,OMN,1985,3.3158183097839355
Oman,OMN,1986,-6.289517879486084
Oman,OMN,1987,12.637388229370117
Oman,OMN,1988,-2.9523074626922607
Oman,OMN,1989,13.46585750579834
Oman,OMN,1990,25.228511810302734
Oman,OMN,1991,32.752655029296875
Oman,OMN,1992,-3.664886951446533
Oman,OMN,1993,-4.245245456695557
Oman,OMN,1994,-5.009281635284424
Oman,OMN,1995,15.93775749206543
Oman,OMN,1996,2.8586983680725098
Oman,OMN,1997,2.8459787368774414
Oman,OMN,1998,2.774941921234131
Oman,OMN,1999,15.121925354003906
Oman,OMN,2000,38.93939208984375
Oman,OMN,2001,10.372102737426758
Oman,OMN,2002,8.823347091674805
Oman,OMN,2003,3.5845279693603516
Oman,OMN,2004,-6.942826271057129
Oman,OMN,2005,20.082414627075195
Oman,OMN,2006,9.251319885253906
Oman,OMN,2007,-0.38230419158935547
Oman,OMN,2008,17.632282257080078
Oman,OMN,2009,-0.7434606552124023
Oman,OMN,2010,18.882978439331055
Oman,OMN,2011,8.746051788330078
Oman,OMN,2012,8.951663970947266
Oman,OMN,2013,11.812615394592285
Oman,OMN,2014,-0.43036937713623047
Oman,OMN,2015,5.69232702255249
Oman,OMN,2016,0.2012014389038086
Oman,OMN,2017,7.423305511474609
Oman,OMN,2018,5.424809455871582
Oman,OMN,2019,-0.5925595760345459
Oman,OMN,2020,-2.238154411315918
Oman,OMN,2021,12.282526016235352
Other Africa (BP),,1966,5.633306503295898
Other Africa (BP),,1967,2.5895237922668457
Other Africa (BP),,1968,3.4493207931518555
Other Africa (BP),,1969,6.503665447235107
Other Africa (BP),,1970,6.776702404022217
Other Africa (BP),,1971,10.417901992797852
Other Africa (BP),,1972,5.4160356521606445
Other Africa (BP),,1973,12.486255645751953
Other Africa (BP),,1974,1.9742250442504883
Other Africa (BP),,1975,1.4909148216247559
Other Africa (BP),,1976,10.541570663452148
Other Africa (BP),,1977,6.413376331329346
Other Africa (BP),,1978,6.349146366119385
Other Africa (BP),,1979,9.640169143676758
Other Africa (BP),,1980,5.470705032348633
Other Africa (BP),,1981,6.286823749542236
Other Africa (BP),,1982,0.6736874580383301
Other Africa (BP),,1983,2.8020620346069336
Other Africa (BP),,1984,-4.860049247741699
Other Africa (BP),,1985,7.265424728393555
Other Africa (BP),,1986,0.6744742393493652
Other Africa (BP),,1987,6.427299976348877
Other Africa (BP),,1988,5.376791954040527
Other Africa (BP),,1989,4.413712024688721
Other Africa (BP),,1990,1.95997953414917
Other Africa (BP),,1991,-0.7973194122314453
Other Africa (BP),,1992,3.482329845428467
Other Africa (BP),,1993,4.243123531341553
Other Africa (BP),,1994,2.5355100631713867
Other Africa (BP),,1995,3.3159971237182617
Other Africa (BP),,1996,3.2451391220092773
Other Africa (BP),,1997,2.752530574798584
Other Africa (BP),,1998,2.956819534301758
Other Africa (BP),,1999,-0.20433664321899414
Other Africa (BP),,2000,4.892075061798096
Other Africa (BP),,2001,5.555665493011475
Other Africa (BP),,2002,4.826855659484863
Other Africa (BP),,2003,1.9402742385864258
Other Africa (BP),,2004,5.8040618896484375
Other Africa (BP),,2005,3.231990337371826
Other Africa (BP),,2006,-0.9945511817932129
Other Africa (BP),,2007,3.848385810852051
Other Africa (BP),,2008,4.7577738761901855
Other Africa (BP),,2009,1.6427993774414062
Other Africa (BP),,2010,5.067968368530273
Other Africa (BP),,2011,-2.382916212081909
Other Africa (BP),,2012,8.628487586975098
Other Africa (BP),,2013,6.37814998626709
Other Africa (BP),,2014,4.105591773986816
Other Africa (BP),,2015,6.8917155265808105
Other Africa (BP),,2016,1.1098742485046387
Other Africa (BP),,2017,3.586137294769287
Other Africa (BP),,2018,6.0764312744140625
Other Africa (BP),,2019,0.365602970123291
Other Africa (BP),,2020,-4.869544506072998
Other Africa (BP),,2021,9.662496566772461
Other Asia Pacific (BP),,1966,6.689906120300293
Other Asia Pacific (BP),,1967,9.069740295410156
Other Asia Pacific (BP),,1968,8.295536041259766
Other Asia Pacific (BP),,1969,6.616759300231934
Other Asia Pacific (BP),,1970,7.352328300476074
Other Asia Pacific (BP),,1971,10.364282608032227
Other Asia Pacific (BP),,1972,5.751538276672363
Other Asia Pacific (BP),,1973,3.210890293121338
Other Asia Pacific (BP),,1974,7.4561357498168945
Other Asia Pacific (BP),,1975,0.4180312156677246
Other Asia Pacific (BP),,1976,6.480848789215088
Other Asia Pacific (BP),,1977,5.144000053405762
Other Asia Pacific (BP),,1978,5.50539493560791
Other Asia Pacific (BP),,1979,7.626640796661377
Other Asia Pacific (BP),,1980,6.937110424041748
Other Asia Pacific (BP),,1981,3.303349018096924
Other Asia Pacific (BP),,1982,4.290187358856201
Other Asia Pacific (BP),,1983,3.7491321563720703
Other Asia Pacific (BP),,1984,3.7062883377075195
Other Asia Pacific (BP),,1985,3.7747859954833984
Other Asia Pacific (BP),,1986,1.7490625381469727
Other Asia Pacific (BP),,1987,-3.7450551986694336
Other Asia Pacific (BP),,1988,0.5644679069519043
Other Asia Pacific (BP),,1989,-3.1072378158569336
Other Asia Pacific (BP),,1990,-2.534210681915283
Other Asia Pacific (BP),,1991,-3.44732403755188
Other Asia Pacific (BP),,1992,-9.764498710632324
Other Asia Pacific (BP),,1993,-4.553031921386719
Other Asia Pacific (BP),,1994,-5.2872419357299805
Other Asia Pacific (BP),,1995,-1.5240073204040527
Other Asia Pacific (BP),,1996,-7.052052021026611
Other Asia Pacific (BP),,1997,0.6910324096679688
Other Asia Pacific (BP),,1998,-4.7247114181518555
Other Asia Pacific (BP),,1999,5.56333065032959
Other Asia Pacific (BP),,2000,6.29420280456543
Other Asia Pacific (BP),,2001,2.159273624420166
Other Asia Pacific (BP),,2002,-2.8405070304870605
Other Asia Pacific (BP),,2003,6.692636013031006
Other Asia Pacific (BP),,2004,1.5184283256530762
Other Asia Pacific (BP),,2005,4.0404558181762695
Other Asia Pacific (BP),,2006,3.937530517578125
Other Asia Pacific (BP),,2007,-4.396623611450195
Other Asia Pacific (BP),,2008,4.471695423126221
Other Asia Pacific (BP),,2009,-10.351819038391113
Other Asia Pacific (BP),,2010,8.574687957763672
Other Asia Pacific (BP),,2011,-4.460578918457031
Other Asia Pacific (BP),,2012,6.959652900695801
Other Asia Pacific (BP),,2013,-6.8194684982299805
Other Asia Pacific (BP),,2014,11.128271102905273
Other Asia Pacific (BP),,2015,6.616771221160889
Other Asia Pacific (BP),,2016,7.70498514175415
Other Asia Pacific (BP),,2017,18.459056854248047
Other Asia Pacific (BP),,2018,5.982542037963867
Other Asia Pacific (BP),,2019,8.637248992919922
Other Asia Pacific (BP),,2020,3.363776206970215
Other Asia Pacific (BP),,2021,1.354050636291504
Other CIS (BP),,1986,-1.886063814163208
Other CIS (BP),,1987,2.7837038040161133
Other CIS (BP),,1988,6.346249580383301
Other CIS (BP),,1989,0.6273150444030762
Other CIS (BP),,1990,1.3391733169555664
Other CIS (BP),,1991,-20.397615432739258
Other CIS (BP),,1992,-20.256488800048828
Other CIS (BP),,1993,-31.428606033325195
Other CIS (BP),,1994,-28.873693466186523
